9/15/2023 0:00,Fidelity Inflation-Prot Bd Index,Employer Matching Account,Contributions - Employer,Purchase,9.08,0.292,2.65
9/15/2023 0:00,American Funds Europacific Growth R6,Employee 401(k) Account,Contributions - Employee,Purchase,53.41,0.892,47.66
9/15/2023 0:00,American Funds Europacific Growth R6,Employer Matching Account,Contributions - Employer,Purchase,53.41,0.446,23.83
9/15/2023 0:00,Vanguard Real Estate Index Institutional,Employee 401(k) Account,Contributions - Employee,Purchase,17.94,0.59,10.59
9/15/2023 0:00,Vanguard Real Estate Index Institutional,Employer Matching Account,Contributions - Employer,Purchase,17.94,0.295,5.3
9/15/2023 0:00,Vanguard Institutional Index I,Employee 401(k) Account,Contributions - Employee,Purchase,372.71,0.199,74.14
9/15/2023 0:00,Vanguard Institutional Index I,Employer Matching Account,Contributions - Employer,Purchase,372.71,0.099,37.07
9/15/2023 0:00,Vanguard Small Cap Index I,Employee 401(k) Account,Contributions - Employee,Purchase,93.75,0.339,31.77
9/15/2023 0:00,Vanguard Small Cap Index I,Employer Matching Account,Contributions - Employer,Purchase,93.75,0.17,15.89
9/15/2023 0:00,Vanguard Total Intl Stock Index I,Employee 401(k) Account,Contributions - Employee,Purchase,118.91,0.623,74.14
9/15/2023 0:00,Vanguard Total Intl Stock Index I,Employee 401(k) Account,Dividends/Capital Gains,Cash Receipts,118.91,0,8.79
9/15/2023 0:00,Vanguard Total Intl Stock Index I,Employee 401(k) Account,Dividends/Capital Gains,Purchase,118.91,0.074,8.79
9/15/2023 0:00,Vanguard Total Intl Stock Index I,Employer Matching Account,Contributions - Employer,Purchase,118.91,0.312,37.06
9/15/2023 0:00,Vanguard Total Intl Stock Index I,Employer Matching Account,Dividends/Capital Gains,Cash Receipts,118.91,0,2.84
9/15/2023 0:00,Vanguard Total Intl Stock Index I,Employer Matching Account,Dividends/Capital Gains,Purchase,118.91,0.024,2.84
9/15/2023 0:00,Vanguard Windsor II Admiral,Employee 401(k) Account,Contributions - Employee,Purchase,73.45,0.288,21.18
9/15/2023 0:00,Vanguard Windsor II Admiral,Employer Matching Account,Contributions - Employer,Purchase,73.45,0.144,10.59
9/1/2023 0:00,Cash,Employee 401(k) Account,Contributions - Employee,Cash Receipts,1,0,264.78
9/1/2023 0:00,Cash,Employer Matching Account,Contributions - Employer,Cash Receipts,1,0,132.39
9/1/2023 0:00,Fidelity Inflation-Prot Bd Index,Employee 401(k) Account,Contributions - Employee,Purchase,9.08,0.584,5.3
9/1/2023 0:00,Fidelity Inflation-Prot Bd Index,Employer Matching Account,Contributions - Employer,Purchase,9.08,0.292,2.65
9/1/2023 0:00,American Funds Europacific Growth R6,Employee 401(k) Account,Contributions - Employee,Purchase,54.18,0.88,47.66
9/1/2023 0:00,American Funds Europacific Growth R6,Employer Matching Account,Contributions - Employer,Purchase,54.18,0.44,23.83
9/1/2023 0:00,Vanguard Real Estate Index Institutional,Employee 401(k) Account,Contributions - Employee,Purchase,18.09,0.585,10.59
9/1/2023 0:00,Vanguard Real Estate Index Institutional,Employer Matching Account,Contributions - Employer,Purchase,18.09,0.293,5.3
9/1/2023 0:00,Vanguard Institutional Index I,Employee 401(k) Account,Contributions - Employee,Purchase,377.96,0.196,74.14
9/1/2023 0:00,Vanguard Institutional Index I,Employer Matching Account,Contributions - Employer,Purchase,377.96,0.098,37.07
9/1/2023 0:00,Vanguard Small Cap Index I,Employee 401(k) Account,Contributions - Employee,Purchase,97.29,0.327,31.77
9/1/2023 0:00,Vanguard Small Cap Index I,Employer Matching Account,Contributions - Employer,Purchase,97.29,0.163,15.89
9/1/2023 0:00,Vanguard Total Intl Stock Index I,Employee 401(k) Account,Contributions - Employee,Purchase,119.85,0.619,74.14
9/1/2023 0:00,Vanguard Total Intl Stock Index I,Employer Matching Account,Contributions - Employer,Purchase,119.85,0.309,37.06
9/1/2023 0:00,Vanguard Windsor II Admiral,Employee 401(k) Account,Contributions - Employee,Purchase,74.06,0.286,21.18
9/1/2023 0:00,Vanguard Windsor II Admiral,Employer Matching Account,Contributions - Employer,Purchase,74.06,0.143,10.59
8/31/2023 0:00,Fidelity Inflation-Prot Bd Index,Employee 401(k) Account,Interest Earned,Cash Receipts,9.13,0,0.02
8/31/2023 0:00,Fidelity Inflation-Prot Bd Index,Employee 401(k) Account,Interest Earned,Purchase,9.13,0.002,0.02
8/31/2023 0:00,Fidelity Inflation-Prot Bd Index,Employer Matching Account,Interest Earned,Cash Receipts,9.13,0,0.01
8/31/2023 0:00,Fidelity Inflation-Prot Bd Index,Employer Matching Account,Interest Earned,Purchase,9.13,0.001,0.01
8/18/2023 0:00,Cash,Employee 401(k) Account,Contributions - Employee,Cash Receipts,1,0,270.95
8/18/2023 0:00,Cash,Employer Matching Account,Contributions - Employer,Cash Receipts,1,0,135.47
8/18/2023 0:00,Fidelity Inflation-Prot Bd Index,Employee 401(k) Account,Contributions - Employee,Purchase,9.05,0.599,5.42
8/18/2023 0:00,Fidelity Inflation-Prot Bd Index,Employer Matching Account,Contributions - Employer,Purchase,9.05,0.299,2.71
8/18/2023 0:00,American Funds Europacific Growth R6,Employee 401(k) Account,Contributions - Employee,Purchase,52.78,0.924,48.77
8/18/2023 0:00,American Funds Europacific Growth R6,Employer Matching Account,Contributions - Employer,Purchase,52.78,0.462,24.38
8/18/2023 0:00,Vanguard Real Estate Index Institutional,Employee 401(k) Account,Contributions - Employee,Purchase,17.63,0.615,10.84
8/18/2023 0:00,Vanguard Real Estate Index Institutional,Employer Matching Account,Contributions - Employer,Purchase,17.63,0.308,5.42
8/18/2023 0:00,Vanguard Institutional Index I,Employee 401(k) Account,Contributions - Employee,Purchase,365.47,0.208,75.87
8/18/2023 0:00,Vanguard Institutional Index I,Employer Matching Account,Contributions - Employer,Purchase,365.47,0.104,37.93
8/18/2023 0:00,Vanguard Small Cap Index I,Employee 401(k) Account,Contributions - Employee,Purchase,93.67,0.347,32.51
8/18/2023 0:00,Vanguard Small Cap Index I,Employer Matching Account,Contributions - Employer,Purchase,93.67,0.174,16.26
8/18/2023 0:00,Vanguard Total Intl Stock Index I,Employee 401(k) Account,Contributions - Employee,Purchase,116.83,0.649,75.86
8/18/2023 0:00,Vanguard Total Intl Stock Index I,Employer Matching Account,Contributions - Employer,Purchase,116.83,0.325,37.93
8/18/2023 0:00,Vanguard Windsor II Admiral,Employee 401(k) Account,Contributions - Employee,Purchase,72.38,0.3,21.68
8/18/2023 0:00,Vanguard Windsor II Admiral,Employer Matching Account,Contributions - Employer,Purchase,72.38,0.15,10.84
8/4/2023 0:00,Cash,Employee 401(k) Account,Contributions - Employee,Cash Receipts,1,0,258.62
8/4/2023 0:00,Cash,Employer Matching Account,Contributions - Employer,Cash Receipts,1,0,129.31
8/4/2023 0:00,Fidelity Inflation-Prot Bd Index,Employee 401(k) Account,Contributions - Employee,Purchase,9.16,0.564,5.17
8/4/2023 0:00,Fidelity Inflation-Prot Bd Index,Employer Matching Account,Contributions - Employer,Purchase,9.16,0.283,2.59
8/4/2023 0:00,American Funds Europacific Growth R6,Employee 401(k) Account,Contributions - Employee,Purchase,54.84,0.849,46.55
8/4/2023 0:00,American Funds Europacific Growth R6,Employer Matching Account,Contributions - Employer,Purchase,54.84,0.424,23.28
8/4/2023 0:00,Vanguard Real Estate Index Institutional,Employee 401(k) Account,Contributions - Employee,Purchase,18.21,0.568,10.34
8/4/2023 0:00,Vanguard Real Estate Index Institutional,Employer Matching Account,Contributions - Employer,Purchase,18.21,0.284,5.17
8/4/2023 0:00,Vanguard Institutional Index I,Employee 401(k) Account,Contributions - Employee,Purchase,374.15,0.194,72.41
8/4/2023 0:00,Vanguard Institutional Index I,Employer Matching Account,Contributions - Employer,Purchase,374.15,0.097,36.21
8/4/2023 0:00,Vanguard Small Cap Index I,Employee 401(k) Account,Contributions - Employee,Purchase,97.8,0.317,31.03
8/4/2023 0:00,Vanguard Small Cap Index I,Employer Matching Account,Contributions - Employer,Purchase,97.8,0.159,15.52
8/4/2023 0:00,Vanguard Total Intl Stock Index I,Employee 401(k) Account,Contributions - Employee,Purchase,121.32,0.597,72.41
8/4/2023 0:00,Vanguard Total Intl Stock Index I,Employer Matching Account,Contributions - Employer,Purchase,121.32,0.298,36.2
8/4/2023 0:00,Vanguard Windsor II Admiral,Employee 401(k) Account,Contributions - Employee,Purchase,74.38,0.278,20.71
8/4/2023 0:00,Vanguard Windsor II Admiral,Employer Matching Account,Contributions - Employer,Purchase,74.38,0.139,10.34
7/31/2023 0:00,Fidelity Inflation-Prot Bd Index,Employee 401(k) Account,Interest Earned,Cash Receipts,9.21,0,0.01
7/31/2023 0:00,Fidelity Inflation-Prot Bd Index,Employee 401(k) Account,Interest Earned,Purchase,9.21,0.001,0.01
7/21/2023 0:00,Cash,Employee 401(k) Account,Contributions - Employee,Cash Receipts,1,0,258.62
7/21/2023 0:00,Cash,Employer Matching Account,Contributions - Employer,Cash Receipts,1,0,129.31
7/21/2023 0:00,Fidelity Inflation-Prot Bd Index,Employee 401(k) Account,Contributions - Employee,Purchase,9.24,0.56,5.17
7/21/2023 0:00,Fidelity Inflation-Prot Bd Index,Employer Matching Account,Contributions - Employer,Purchase,9.24,0.28,2.59
7/21/2023 0:00,American Funds Europacific Growth R6,Employee 401(k) Account,Contributions - Employee,Purchase,55.73,0.835,46.55
7/21/2023 0:00,American Funds Europacific Growth R6,Employer Matching Account,Contributions - Employer,Purchase,55.73,0.418,23.28
7/21/2023 0:00,Vanguard Real Estate Index Institutional,Employee 401(k) Account,Contributions - Employee,Purchase,18.89,0.547,10.34
7/21/2023 0:00,Vanguard Real Estate Index Institutional,Employer Matching Account,Contributions - Employer,Purchase,18.89,0.274,5.17
7/21/2023 0:00,Vanguard Institutional Index I,Employee 401(k) Account,Contributions - Employee,Purchase,378.88,0.191,72.41
7/21/2023 0:00,Vanguard Institutional Index I,Employer Matching Account,Contributions - Employer,Purchase,378.88,0.096,36.21
7/21/2023 0:00,Vanguard Small Cap Index I,Employee 401(k) Account,Contributions - Employee,Purchase,98.5,0.315,31.03
7/21/2023 0:00,Vanguard Small Cap Index I,Employer Matching Account,Contributions - Employer,Purchase,98.5,0.158,15.52
7/21/2023 0:00,Vanguard Total Intl Stock Index I,Employee 401(k) Account,Contributions - Employee,Purchase,123.1,0.588,72.41
7/21/2023 0:00,Vanguard Total Intl Stock Index I,Employer Matching Account,Contributions - Employer,Purchase,123.1,0.294,36.2
7/21/2023 0:00,Vanguard Windsor II Admiral,Employee 401(k) Account,Contributions - Employee,Purchase,74.78,0.277,20.71
7/21/2023 0:00,Vanguard Windsor II Admiral,Employer Matching Account,Contributions - Employer,Purchase,74.78,0.138,10.34
7/18/2023 0:00,Fidelity Inflation-Prot Bd Index,Employer Matching Account,Recordkeeping Fee,Sale,9.22,-0.021,-0.2
7/18/2023 0:00,Fidelity Inflation-Prot Bd Index,Employer Matching Account,Recordkeeping Fee,Cash Disbursement,9.22,0,-0.2
7/18/2023 0:00,American Funds Europacific Growth R6,Employer Matching Account,Recordkeeping Fee,Sale,56.18,-0.034,-1.91
7/18/2023 0:00,American Funds Europacific Growth R6,Employer Matching Account,Recordkeeping Fee,Cash Disbursement,56.18,0,-1.91
7/18/2023 0:00,Vanguard Real Estate Index Institutional,Employer Matching Account,Recordkeeping Fee,Sale,18.66,-0.023,-0.42
7/18/2023 0:00,Vanguard Real Estate Index Institutional,Employer Matching Account,Recordkeeping Fee,Cash Disbursement,18.66,0,-0.42
7/18/2023 0:00,Vanguard Institutional Index I,Employer Matching Account,Recordkeeping Fee,Sale,380.39,-0.008,-3.08
7/18/2023 0:00,Vanguard Institutional Index I,Employer Matching Account,Recordkeeping Fee,Cash Disbursement,380.39,0,-3.08
7/18/2023 0:00,Vanguard Small Cap Index I,Employer Matching Account,Recordkeeping Fee,Sale,99.01,-0.013,-1.31
7/18/2023 0:00,Vanguard Small Cap Index I,Employer Matching Account,Recordkeeping Fee,Cash Disbursement,99.01,0,-1.31
7/18/2023 0:00,Vanguard Total Intl Stock Index I,Employer Matching Account,Recordkeeping Fee,Sale,123.71,-0.024,-2.97
7/18/2023 0:00,Vanguard Total Intl Stock Index I,Employer Matching Account,Recordkeeping Fee,Cash Disbursement,123.71,0,-2.97
7/18/2023 0:00,Vanguard Windsor II Admiral,Employer Matching Account,Recordkeeping Fee,Sale,74.6,-0.011,-0.86
7/18/2023 0:00,Vanguard Windsor II Admiral,Employer Matching Account,Recordkeeping Fee,Cash Disbursement,74.6,0,-0.86
7/7/2023 0:00,Cash,Employee 401(k) Account,Contributions - Employee,Cash Receipts,1,0,258.62
7/7/2023 0:00,Cash,Employer Matching Account,Contributions - Employer,Cash Receipts,1,0,129.31
7/7/2023 0:00,Fidelity Inflation-Prot Bd Index,Employee 401(k) Account,Contributions - Employee,Purchase,9.09,0.569,5.17
7/7/2023 0:00,Fidelity Inflation-Prot Bd Index,Employer Matching Account,Contributions - Employer,Purchase,9.09,0.285,2.59
7/7/2023 0:00,American Funds Europacific Growth R6,Employee 401(k) Account,Contributions - Employee,Purchase,53.51,0.87,46.55
7/7/2023 0:00,American Funds Europacific Growth R6,Employer Matching Account,Contributions - Employer,Purchase,53.51,0.435,23.28
7/7/2023 0:00,Vanguard Real Estate Index Institutional,Employee 401(k) Account,Contributions - Employee,Purchase,18.36,0.563,10.34
7/7/2023 0:00,Vanguard Real Estate Index Institutional,Employer Matching Account,Contributions - Employer,Purchase,18.36,0.282,5.17
7/7/2023 0:00,Vanguard Institutional Index I,Employee 401(k) Account,Contributions - Employee,Purchase,367.3,0.197,72.41
7/7/2023 0:00,Vanguard Institutional Index I,Employer Matching Account,Contributions - Employer,Purchase,367.3,0.099,36.21
7/7/2023 0:00,Vanguard Small Cap Index I,Employee 401(k) Account,Contributions - Employee,Purchase,94.41,0.329,31.03
7/7/2023 0:00,Vanguard Small Cap Index I,Employer Matching Account,Contributions - Employer,Purchase,94.41,0.164,15.52
7/7/2023 0:00,Vanguard Total Intl Stock Index I,Employee 401(k) Account,Contributions - Employee,Purchase,118.56,0.611,72.41
7/7/2023 0:00,Vanguard Total Intl Stock Index I,Employer Matching Account,Contributions - Employer,Purchase,118.56,0.305,36.2
7/7/2023 0:00,Vanguard Windsor II Admiral,Employee 401(k) Account,Contributions - Employee,Purchase,72.03,0.288,20.71
7/7/2023 0:00,Vanguard Windsor II Admiral,Employer Matching Account,Contributions - Employer,Purchase,72.03,0.144,10.34
6/30/2023 0:00,Fidelity Inflation-Prot Bd Index,Employee 401(k) Account,Interest Earned,Cash Receipts,9.2,0,0.01
6/30/2023 0:00,Fidelity Inflation-Prot Bd Index,Employee 401(k) Account,Interest Earned,Purchase,9.2,0.001,0.01
6/28/2023 0:00,Vanguard Real Estate Index Institutional,Employee 401(k) Account,Dividends/Capital Gains,Cash Receipts,18.03,0,2.01
6/28/2023 0:00,Vanguard Real Estate Index Institutional,Employee 401(k) Account,Dividends/Capital Gains,Purchase,18.03,0.112,2.01
6/28/2023 0:00,Vanguard Real Estate Index Institutional,Employer Matching Account,Dividends/Capital Gains,Cash Receipts,18.03,0,0.57
6/28/2023 0:00,Vanguard Real Estate Index Institutional,Employer Matching Account,Dividends/Capital Gains,Purchase,18.03,0.031,0.57
6/28/2023 0:00,Vanguard Institutional Index I,Employee 401(k) Account,Dividends/Capital Gains,Cash Receipts,365.25,0,5.45
6/28/2023 0:00,Vanguard Institutional Index I,Employee 401(k) Account,Dividends/Capital Gains,Purchase,365.25,0.015,5.45
6/28/2023 0:00,Vanguard Institutional Index I,Employer Matching Account,Dividends/Capital Gains,Cash Receipts,365.25,0,1.46
6/28/2023 0:00,Vanguard Institutional Index I,Employer Matching Account,Dividends/Capital Gains,Purchase,365.25,0.004,1.46
6/23/2023 0:00,Cash,Employee 401(k) Account,Contributions - Employee,Cash Receipts,1,0,252.31
6/23/2023 0:00,Cash,Employer Matching Account,Contributions - Employer,Cash Receipts,1,0,126.15
6/23/2023 0:00,Fidelity Inflation-Prot Bd Index,Employee 401(k) Account,Contributions - Employee,Purchase,9.23,0.547,5.05
6/23/2023 0:00,Fidelity Inflation-Prot Bd Index,Employer Matching Account,Contributions - Employer,Purchase,9.23,0.273,2.52
6/23/2023 0:00,American Funds Europacific Growth R6,Employee 401(k) Account,Contributions - Employee,Purchase,53.79,0.844,45.42
6/23/2023 0:00,American Funds Europacific Growth R6,Employer Matching Account,Contributions - Employer,Purchase,53.79,0.422,22.71
6/23/2023 0:00,Vanguard Real Estate Index Institutional,Employee 401(k) Account,Contributions - Employee,Purchase,17.58,0.574,10.09
6/23/2023 0:00,Vanguard Real Estate Index Institutional,Employer Matching Account,Contributions - Employer,Purchase,17.58,0.287,5.05
6/23/2023 0:00,Vanguard Institutional Index I,Employee 401(k) Account,Contributions - Employee,Purchase,364.3,0.194,70.65
6/23/2023 0:00,Vanguard Institutional Index I,Employer Matching Account,Contributions - Employer,Purchase,364.3,0.097,35.32
6/23/2023 0:00,Vanguard Small Cap Index I,Employee 401(k) Account,Contributions - Employee,Purchase,91.35,0.331,30.28
6/23/2023 0:00,Vanguard Small Cap Index I,Employer Matching Account,Contributions - Employer,Purchase,91.35,0.166,15.14
6/23/2023 0:00,Vanguard Total Intl Stock Index I,Employee 401(k) Account,Contributions - Employee,Purchase,118.26,0.597,70.64
6/23/2023 0:00,Vanguard Total Intl Stock Index I,Employer Matching Account,Contributions - Employer,Purchase,118.26,0.299,35.32
6/23/2023 0:00,Vanguard Windsor II Admiral,Employee 401(k) Account,Contributions - Employee,Purchase,71.14,0.284,20.18
6/23/2023 0:00,Vanguard Windsor II Admiral,Employer Matching Account,Contributions - Employer,Purchase,71.14,0.142,10.09
6/22/2023 0:00,Vanguard Small Cap Index I,Employee 401(k) Account,Dividends/Capital Gains,Cash Receipts,92.57,0,2.06
6/22/2023 0:00,Vanguard Small Cap Index I,Employee 401(k) Account,Dividends/Capital Gains,Purchase,92.57,0.022,2.06
6/22/2023 0:00,Vanguard Small Cap Index I,Employer Matching Account,Dividends/Capital Gains,Cash Receipts,92.57,0,0.54
6/22/2023 0:00,Vanguard Small Cap Index I,Employer Matching Account,Dividends/Capital Gains,Purchase,92.57,0.006,0.54
6/16/2023 0:00,Vanguard Total Intl Stock Index I,Employee 401(k) Account,Dividends/Capital Gains,Cash Receipts,122.38,0,13.45
6/16/2023 0:00,Vanguard Total Intl Stock Index I,Employee 401(k) Account,Dividends/Capital Gains,Purchase,122.38,0.11,13.45
6/16/2023 0:00,Vanguard Total Intl Stock Index I,Employer Matching Account,Dividends/Capital Gains,Cash Receipts,122.38,0,3.52
6/16/2023 0:00,Vanguard Total Intl Stock Index I,Employer Matching Account,Dividends/Capital Gains,Purchase,122.38,0.029,3.52
6/16/2023 0:00,Vanguard Windsor II Admiral,Employee 401(k) Account,Dividends/Capital Gains,Cash Receipts,72.44,0,3.01
6/16/2023 0:00,Vanguard Windsor II Admiral,Employee 401(k) Account,Dividends/Capital Gains,Purchase,72.44,0.042,3.01
6/16/2023 0:00,Vanguard Windsor II Admiral,Employer Matching Account,Dividends/Capital Gains,Cash Receipts,72.44,0,0.78
6/16/2023 0:00,Vanguard Windsor II Admiral,Employer Matching Account,Dividends/Capital Gains,Purchase,72.44,0.011,0.78
6/12/2023 0:00,American Funds Europacific Growth R6,Employee 401(k) Account,Dividends/Capital Gains,Cash Receipts,54.61,0,2.99
6/12/2023 0:00,American Funds Europacific Growth R6,Employee 401(k) Account,Dividends/Capital Gains,Purchase,54.61,0.055,2.99
6/12/2023 0:00,American Funds Europacific Growth R6,Employer Matching Account,Dividends/Capital Gains,Cash Receipts,54.61,0,0.78
6/12/2023 0:00,American Funds Europacific Growth R6,Employer Matching Account,Dividends/Capital Gains,Purchase,54.61,0.014,0.78
6/7/2023 0:00,Cash,Employee 401(k) Account,Contributions - Employee,Cash Receipts,1,0,252.31
6/7/2023 0:00,Cash,Employer Matching Account,Contributions - Employer,Cash Receipts,1,0,126.15
6/7/2023 0:00,Fidelity Inflation-Prot Bd Index,Employee 401(k) Account,Contributions - Employee,Purchase,9.18,0.55,5.05
6/7/2023 0:00,Fidelity Inflation-Prot Bd Index,Employer Matching Account,Contributions - Employer,Purchase,9.18,0.274,2.52
6/7/2023 0:00,American Funds Europacific Growth R6,Employee 401(k) Account,Contributions - Employee,Purchase,53.92,0.842,45.42
6/7/2023 0:00,American Funds Europacific Growth R6,Employer Matching Account,Contributions - Employer,Purchase,53.92,0.421,22.71
6/7/2023 0:00,Vanguard Real Estate Index Institutional,Employee 401(k) Account,Contributions - Employee,Purchase,18.35,0.55,10.09
6/7/2023 0:00,Vanguard Real Estate Index Institutional,Employer Matching Account,Contributions - Employer,Purchase,18.35,0.275,5.05
6/7/2023 0:00,Vanguard Institutional Index I,Employee 401(k) Account,Contributions - Employee,Purchase,357.25,0.198,70.65
6/7/2023 0:00,Vanguard Institutional Index I,Employer Matching Account,Contributions - Employer,Purchase,357.25,0.099,35.32
6/7/2023 0:00,Vanguard Small Cap Index I,Employee 401(k) Account,Contributions - Employee,Purchase,93.87,0.323,30.28
6/7/2023 0:00,Vanguard Small Cap Index I,Employer Matching Account,Contributions - Employer,Purchase,93.87,0.161,15.14
6/7/2023 0:00,Vanguard Total Intl Stock Index I,Employee 401(k) Account,Contributions - Employee,Purchase,119.68,0.59,70.64
6/7/2023 0:00,Vanguard Total Intl Stock Index I,Employer Matching Account,Contributions - Employer,Purchase,119.68,0.295,35.32
6/7/2023 0:00,Vanguard Windsor II Admiral,Employee 401(k) Account,Contributions - Employee,Purchase,71.35,0.283,20.18
6/7/2023 0:00,Vanguard Windsor II Admiral,Employer Matching Account,Contributions - Employer,Purchase,71.35,0.141,10.09
5/31/2023 0:00,Fidelity Inflation-Prot Bd Index,Employee 401(k) Account,Interest Earned,Cash Receipts,9.23,0,0.01
5/31/2023 0:00,Fidelity Inflation-Prot Bd Index,Employee 401(k) Account,Interest Earned,Purchase,9.23,0.001,0.01
5/26/2023 0:00,Cash,Employee 401(k) Account,Contributions - Employee,Cash Receipts,1,0,252.31
5/26/2023 0:00,Cash,Employer Matching Account,Contributions - Employer,Cash Receipts,1,0,126.15
5/26/2023 0:00,Fidelity Inflation-Prot Bd Index,Employee 401(k) Account,Contributions - Employee,Purchase,9.19,0.55,5.05
5/26/2023 0:00,Fidelity Inflation-Prot Bd Index,Employer Matching Account,Contributions - Employer,Purchase,9.19,0.274,2.52
5/26/2023 0:00,American Funds Europacific Growth R6,Employee 401(k) Account,Contributions - Employee,Purchase,53.86,0.843,45.42
5/26/2023 0:00,American Funds Europacific Growth R6,Employer Matching Account,Contributions - Employer,Purchase,53.86,0.422,22.71
5/26/2023 0:00,Vanguard Real Estate Index Institutional,Employee 401(k) Account,Contributions - Employee,Purchase,17.39,0.58,10.09
5/26/2023 0:00,Vanguard Real Estate Index Institutional,Employer Matching Account,Contributions - Employer,Purchase,17.39,0.29,5.05
5/26/2023 0:00,Vanguard Institutional Index I,Employee 401(k) Account,Contributions - Employee,Purchase,351.85,0.201,70.65
5/26/2023 0:00,Vanguard Institutional Index I,Employer Matching Account,Contributions - Employer,Purchase,351.85,0.1,35.32
5/26/2023 0:00,Vanguard Small Cap Index I,Employee 401(k) Account,Contributions - Employee,Purchase,89.01,0.34,30.28
5/26/2023 0:00,Vanguard Small Cap Index I,Employer Matching Account,Contributions - Employer,Purchase,89.01,0.17,15.14
5/26/2023 0:00,Vanguard Total Intl Stock Index I,Employee 401(k) Account,Contributions - Employee,Purchase,118.68,0.595,70.64
5/26/2023 0:00,Vanguard Total Intl Stock Index I,Employer Matching Account,Contributions - Employer,Purchase,118.68,0.298,35.32
5/26/2023 0:00,Vanguard Windsor II Admiral,Employee 401(k) Account,Contributions - Employee,Purchase,70.13,0.288,20.18
5/26/2023 0:00,Vanguard Windsor II Admiral,Employer Matching Account,Contributions - Employer,Purchase,70.13,0.144,10.09
5/12/2023 0:00,Cash,Employee 401(k) Account,Contributions - Employee,Cash Receipts,1,0,252.31
5/12/2023 0:00,Cash,Employer Matching Account,Contributions - Employer,Cash Receipts,1,0,126.15
5/12/2023 0:00,Fidelity Inflation-Prot Bd Index,Employee 401(k) Account,Contributions - Employee,Purchase,9.33,0.541,5.05
5/12/2023 0:00,Fidelity Inflation-Prot Bd Index,Employer Matching Account,Contributions - Employer,Purchase,9.33,0.27,2.52
5/12/2023 0:00,American Funds Europacific Growth R6,Employee 401(k) Account,Contributions - Employee,Purchase,54.18,0.838,45.42
5/12/2023 0:00,American Funds Europacific Growth R6,Employer Matching Account,Contributions - Employer,Purchase,54.18,0.419,22.71
5/12/2023 0:00,Vanguard Real Estate Index Institutional,Employee 401(k) Account,Contributions - Employee,Purchase,17.99,0.561,10.09
5/12/2023 0:00,Vanguard Real Estate Index Institutional,Employer Matching Account,Contributions - Employer,Purchase,17.99,0.281,5.05
5/12/2023 0:00,Vanguard Institutional Index I,Employee 401(k) Account,Contributions - Employee,Purchase,344.76,0.205,70.65
5/12/2023 0:00,Vanguard Institutional Index I,Employer Matching Account,Contributions - Employer,Purchase,344.76,0.102,35.32
5/12/2023 0:00,Vanguard Small Cap Index I,Employee 401(k) Account,Contributions - Employee,Purchase,88.03,0.344,30.28
5/12/2023 0:00,Vanguard Small Cap Index I,Employer Matching Account,Contributions - Employer,Purchase,88.03,0.172,15.14
5/12/2023 0:00,Vanguard Total Intl Stock Index I,Employee 401(k) Account,Contributions - Employee,Purchase,119.75,0.59,70.64
5/12/2023 0:00,Vanguard Total Intl Stock Index I,Employer Matching Account,Contributions - Employer,Purchase,119.75,0.295,35.32
5/12/2023 0:00,Vanguard Windsor II Admiral,Employee 401(k) Account,Contributions - Employee,Purchase,69.01,0.292,20.18
5/12/2023 0:00,Vanguard Windsor II Admiral,Employer Matching Account,Contributions - Employer,Purchase,69.01,0.146,10.09
4/28/2023 0:00,Cash,Employee 401(k) Account,Contributions - Employee,Cash Receipts,1,0,252.31
4/28/2023 0:00,Cash,Employer Matching Account,Contributions - Employer,Cash Receipts,1,0,126.15
4/28/2023 0:00,Fidelity Inflation-Prot Bd Index,Employee 401(k) Account,Contributions - Employee,Purchase,9.34,0.541,5.05
4/28/2023 0:00,Fidelity Inflation-Prot Bd Index,Employer Matching Account,Contributions - Employer,Purchase,9.34,0.27,2.52
4/28/2023 0:00,American Funds Europacific Growth R6,Employee 401(k) Account,Contributions - Employee,Purchase,54.44,0.834,45.42
4/28/2023 0:00,American Funds Europacific Growth R6,Employer Matching Account,Contributions - Employer,Purchase,54.44,0.417,22.71
4/28/2023 0:00,Vanguard Real Estate Index Institutional,Employee 401(k) Account,Contributions - Employee,Purchase,18.28,0.552,10.09
4/28/2023 0:00,Vanguard Real Estate Index Institutional,Employer Matching Account,Contributions - Employer,Purchase,18.28,0.276,5.05
4/28/2023 0:00,Vanguard Institutional Index I,Employee 401(k) Account,Contributions - Employee,Purchase,348.3,0.203,70.65
4/28/2023 0:00,Vanguard Institutional Index I,Employer Matching Account,Contributions - Employer,Purchase,348.3,0.101,35.32
4/28/2023 0:00,Vanguard Small Cap Index I,Employee 401(k) Account,Contributions - Employee,Purchase,89.78,0.337,30.28
4/28/2023 0:00,Vanguard Small Cap Index I,Employer Matching Account,Contributions - Employer,Purchase,89.78,0.169,15.14
4/28/2023 0:00,Vanguard Total Intl Stock Index I,Employee 401(k) Account,Contributions - Employee,Purchase,120.63,0.586,70.64
4/28/2023 0:00,Vanguard Total Intl Stock Index I,Employer Matching Account,Contributions - Employer,Purchase,120.63,0.293,35.32
4/28/2023 0:00,Vanguard Windsor II Admiral,Employee 401(k) Account,Contributions - Employee,Purchase,70.31,0.287,20.18
4/28/2023 0:00,Vanguard Windsor II Admiral,Employer Matching Account,Contributions - Employer,Purchase,70.31,0.143,10.09
